,drug_row,drug_col,cell line,interaction
19709,3690,123631,VCAP,ddi
19710,3385,123631,VCAP,ddi
19711,2719,123631,VCAP,ddi
19712,2662,123631,VCAP,ddi
19713,2478,123631,VCAP,ddi
19714,2187,123631,VCAP,ddi
19715,2141,123631,VCAP,ddi
19716,2051,123631,VCAP,ddi
19717,1673,123631,VCAP,ddi
19718,42611257,159324,VCAP,ddi
19719,15547703,159324,VCAP,ddi
19720,10127622,159324,VCAP,ddi
19721,10126189,159324,VCAP,ddi
19722,9826528,159324,VCAP,ddi
19723,6450551,159324,VCAP,ddi
19724,5288382,159324,VCAP,ddi
19725,3062316,159324,VCAP,ddi
19726,3035714,159324,VCAP,ddi
19727,644241,159324,VCAP,ddi
19728,387447,159324,VCAP,ddi
19729,216326,159324,VCAP,ddi
19730,208908,159324,VCAP,ddi
19731,123631,159324,VCAP,ddi
19732,60749,159324,VCAP,ddi
19733,60699,159324,VCAP,ddi
19734,36462,159324,VCAP,ddi
19735,5426,159324,VCAP,ddi
19736,5394,159324,VCAP,ddi
19737,5311,159324,VCAP,ddi
19738,3902,159324,VCAP,ddi
19739,3385,159324,VCAP,ddi
19740,2662,159324,VCAP,ddi
19741,2187,159324,VCAP,ddi
19742,42611257,15951529,VCAP,ddi
19743,24964624,15951529,VCAP,ddi
19744,23725625,15951529,VCAP,ddi
19745,11977753,15951529,VCAP,ddi
19746,11626560,15951529,VCAP,ddi
19747,3062316,15951529,VCAP,ddi
19748,216326,15951529,VCAP,ddi
19749,208908,15951529,VCAP,ddi
19750,123631,15951529,VCAP,ddi
19751,60198,15951529,VCAP,ddi
19752,36462,15951529,VCAP,ddi
19753,5426,15951529,VCAP,ddi
19754,3397,15951529,VCAP,ddi
19755,42611257,2187,VCAP,ddi
19756,24964624,2187,VCAP,ddi
19757,23725625,2187,VCAP,ddi
19758,11977753,2187,VCAP,ddi
19759,11960529,2187,VCAP,ddi
19760,11626560,2187,VCAP,ddi
19761,10127622,2187,VCAP,ddi
19762,6450551,2187,VCAP,ddi
19763,3062316,2187,VCAP,ddi
19764,208908,2187,VCAP,ddi
19765,159324,2187,VCAP,ddi
19766,123631,2187,VCAP,ddi
19767,60749,2187,VCAP,ddi
19768,60699,2187,VCAP,ddi
19769,60198,2187,VCAP,ddi
19770,54454,2187,VCAP,ddi
19771,36462,2187,VCAP,ddi
19772,11683,2187,VCAP,ddi
19773,5743,2187,VCAP,ddi
19774,5426,2187,VCAP,ddi
19775,5394,2187,VCAP,ddi
19776,5212,2187,VCAP,ddi
19777,4211,2187,VCAP,ddi
19778,4091,2187,VCAP,ddi
19779,3902,2187,VCAP,ddi
19780,3397,2187,VCAP,ddi
19781,3385,2187,VCAP,ddi
19782,2662,2187,VCAP,ddi
19783,42611257,300471,VCAP,ddi
19784,24964624,300471,VCAP,ddi
19785,24856436,300471,VCAP,ddi
19786,23725625,300471,VCAP,ddi
19787,10077147,300471,VCAP,ddi
19788,9826308,300471,VCAP,ddi
19789,644241,300471,VCAP,ddi
19790,387447,300471,VCAP,ddi
19791,6758,300471,VCAP,ddi
19792,42611257,3385,VCAP,ddi
19793,24964624,3385,VCAP,ddi
19794,24775005,3385,VCAP,ddi
19795,23725625,3385,VCAP,ddi
19796,11977753,3385,VCAP,ddi
19797,11960529,3385,VCAP,ddi
19798,11626560,3385,VCAP,ddi
19799,11228183,3385,VCAP,ddi
19800,10127622,3385,VCAP,ddi
19801,9949093,3385,VCAP,ddi
19802,6450551,3385,VCAP,ddi
19803,3062316,3385,VCAP,ddi
19804,444795,3385,VCAP,ddi
19805,387447,3385,VCAP,ddi
19806,216326,3385,VCAP,ddi
19807,208908,3385,VCAP,ddi
19808,159324,3385,VCAP,ddi
19809,123631,3385,VCAP,ddi
19810,71384,3385,VCAP,ddi
19811,60749,3385,VCAP,ddi
19812,60699,3385,VCAP,ddi
19813,60198,3385,VCAP,ddi
19814,57469,3385,VCAP,ddi
19815,54454,3385,VCAP,ddi
19816,39562,3385,VCAP,ddi
19817,36462,3385,VCAP,ddi
19818,11683,3385,VCAP,ddi
19819,5743,3385,VCAP,ddi
19820,5453,3385,VCAP,ddi
19821,5426,3385,VCAP,ddi
19822,5394,3385,VCAP,ddi
19823,5311,3385,VCAP,ddi
19824,4211,3385,VCAP,ddi
19825,4139,3385,VCAP,ddi
19826,4091,3385,VCAP,ddi
19827,3902,3385,VCAP,ddi
19828,3690,3385,VCAP,ddi
19829,3363,3385,VCAP,ddi
19830,2719,3385,VCAP,ddi
19831,2708,3385,VCAP,ddi
19832,2662,3385,VCAP,ddi
19833,2478,3385,VCAP,ddi
19834,2187,3385,VCAP,ddi
19835,2141,3385,VCAP,ddi
19836,2123,3385,VCAP,ddi
19837,2094,3385,VCAP,ddi
19838,1673,3385,VCAP,ddi
19839,42611257,4091,VCAP,ddi
19840,11524144,4091,VCAP,ddi
19841,444795,4091,VCAP,ddi
19842,123631,4091,VCAP,ddi
19843,60749,4091,VCAP,ddi
19844,60198,4091,VCAP,ddi
19845,54454,4091,VCAP,ddi
19846,36462,4091,VCAP,ddi
19847,6758,4091,VCAP,ddi
19848,5212,4091,VCAP,ddi
19849,4788,4091,VCAP,ddi
19850,3902,4091,VCAP,ddi
19851,3397,4091,VCAP,ddi
19852,3385,4091,VCAP,ddi
19853,2719,4091,VCAP,ddi
19854,2662,4091,VCAP,ddi
19855,2187,4091,VCAP,ddi
19856,2094,4091,VCAP,ddi
19857,2051,4091,VCAP,ddi
19858,1673,4091,VCAP,ddi
19859,42611257,444795,VCAP,ddi
19860,25195294,444795,VCAP,ddi
19861,11524144,444795,VCAP,ddi
19862,10127622,444795,VCAP,ddi
19863,9826528,444795,VCAP,ddi
19864,5288382,444795,VCAP,ddi
19865,5284329,444795,VCAP,ddi
19866,3062316,444795,VCAP,ddi
19867,2726824,444795,VCAP,ddi
19868,387447,444795,VCAP,ddi
19869,216326,444795,VCAP,ddi
19870,208908,444795,VCAP,ddi
19871,135411,444795,VCAP,ddi
19872,123631,444795,VCAP,ddi
19873,60749,444795,VCAP,ddi
19874,60699,444795,VCAP,ddi
19875,57469,444795,VCAP,ddi
19876,36462,444795,VCAP,ddi
19877,6758,444795,VCAP,ddi
19878,5453,444795,VCAP,ddi
19879,5426,444795,VCAP,ddi
19880,5394,444795,VCAP,ddi
19881,5311,444795,VCAP,ddi
19882,4788,444795,VCAP,ddi
19883,4211,444795,VCAP,ddi
19884,4201,444795,VCAP,ddi
19885,4114,444795,VCAP,ddi
19886,4091,444795,VCAP,ddi
19887,3397,444795,VCAP,ddi
19888,3385,444795,VCAP,ddi
19889,2719,444795,VCAP,ddi
19890,2708,444795,VCAP,ddi
19891,2662,444795,VCAP,ddi
19892,2478,444795,VCAP,ddi
19893,42611257,5288382,VCAP,ddi
19894,10127622,5288382,VCAP,ddi
19895,3062316,5288382,VCAP,ddi
19896,444795,5288382,VCAP,ddi
19897,387447,5288382,VCAP,ddi
19898,374536,5288382,VCAP,ddi
19899,208908,5288382,VCAP,ddi
19900,159324,5288382,VCAP,ddi
19901,123631,5288382,VCAP,ddi
19902,60749,5288382,VCAP,ddi
19903,60699,5288382,VCAP,ddi
19904,36462,5288382,VCAP,ddi
19905,6758,5288382,VCAP,ddi
19906,5394,5288382,VCAP,ddi
19907,5311,5288382,VCAP,ddi
19908,2719,5288382,VCAP,ddi
19909,2662,5288382,VCAP,ddi
19910,1673,5288382,VCAP,ddi
19911,42611257,5394,VCAP,ddi
19912,24978538,5394,VCAP,ddi
19913,23725625,5394,VCAP,ddi
19914,11626560,5394,VCAP,ddi
19915,11228183,5394,VCAP,ddi
19916,10127622,5394,VCAP,ddi
19917,9840076,5394,VCAP,ddi
19918,6450551,5394,VCAP,ddi
19919,5288382,5394,VCAP,ddi
19920,3035714,5394,VCAP,ddi
19921,644241,5394,VCAP,ddi
19922,444795,5394,VCAP,ddi
19923,216326,5394,VCAP,ddi
19924,159324,5394,VCAP,ddi
19925,123631,5394,VCAP,ddi
19926,60749,5394,VCAP,ddi
19927,60699,5394,VCAP,ddi
19928,60198,5394,VCAP,ddi
19929,57469,5394,VCAP,ddi
19930,39562,5394,VCAP,ddi
19931,5453,5394,VCAP,ddi
19932,5426,5394,VCAP,ddi
19933,4211,5394,VCAP,ddi
19934,4139,5394,VCAP,ddi
19935,3902,5394,VCAP,ddi
19936,3690,5394,VCAP,ddi
19937,3385,5394,VCAP,ddi
19938,3363,5394,VCAP,ddi
19939,2719,5394,VCAP,ddi
19940,2708,5394,VCAP,ddi
19941,2662,5394,VCAP,ddi
19942,2478,5394,VCAP,ddi
19943,2187,5394,VCAP,ddi
19944,2123,5394,VCAP,ddi
19945,1673,5394,VCAP,ddi
19946,1645,5394,VCAP,ddi
19947,42611257,5426,VCAP,ddi
19948,25183872,5426,VCAP,ddi
19949,24978538,5426,VCAP,ddi
19950,23725625,5426,VCAP,ddi
19951,16722836,5426,VCAP,ddi
19952,15951529,5426,VCAP,ddi
19953,11977753,5426,VCAP,ddi
19954,11626560,5426,VCAP,ddi
19955,11228183,5426,VCAP,ddi
19956,10127622,5426,VCAP,ddi
19957,10126189,5426,VCAP,ddi
19958,9949093,5426,VCAP,ddi
19959,6450551,5426,VCAP,ddi
19960,3062316,5426,VCAP,ddi
19961,644241,5426,VCAP,ddi
19962,444795,5426,VCAP,ddi
19963,387447,5426,VCAP,ddi
19964,216326,5426,VCAP,ddi
19965,208908,5426,VCAP,ddi
19966,159324,5426,VCAP,ddi
19967,123631,5426,VCAP,ddi
19968,60749,5426,VCAP,ddi
19969,60699,5426,VCAP,ddi
19970,57469,5426,VCAP,ddi
19971,54454,5426,VCAP,ddi
19972,36462,5426,VCAP,ddi
19973,11683,5426,VCAP,ddi
19974,5743,5426,VCAP,ddi
19975,5453,5426,VCAP,ddi
19976,5394,5426,VCAP,ddi
19977,5311,5426,VCAP,ddi
19978,5212,5426,VCAP,ddi
19979,3690,5426,VCAP,ddi
19980,3397,5426,VCAP,ddi
19981,3385,5426,VCAP,ddi
19982,3363,5426,VCAP,ddi
19983,2719,5426,VCAP,ddi
19984,2708,5426,VCAP,ddi
19985,2662,5426,VCAP,ddi
19986,2478,5426,VCAP,ddi
19987,2187,5426,VCAP,ddi
19988,2141,5426,VCAP,ddi
19989,2094,5426,VCAP,ddi
19990,42611257,57469,VCAP,ddi
19991,24775005,57469,VCAP,ddi
19992,444795,57469,VCAP,ddi
19993,253078,57469,VCAP,ddi
19994,60749,57469,VCAP,ddi
19995,36462,57469,VCAP,ddi
19996,5426,57469,VCAP,ddi
19997,5394,57469,VCAP,ddi
19998,3385,57469,VCAP,ddi
19999,2719,57469,VCAP,ddi
20000,2662,57469,VCAP,ddi
20001,42611257,60749,VCAP,ddi
20002,25195294,60749,VCAP,ddi
20003,24978538,60749,VCAP,ddi
20004,24964624,60749,VCAP,ddi
20005,24856436,60749,VCAP,ddi
20006,24785538,60749,VCAP,ddi
20007,24775005,60749,VCAP,ddi
20008,23725625,60749,VCAP,ddi
20009,11977753,60749,VCAP,ddi
20010,11960529,60749,VCAP,ddi
20011,11626560,60749,VCAP,ddi
20012,11228183,60749,VCAP,ddi
20013,10127622,60749,VCAP,ddi
20014,10126189,60749,VCAP,ddi
20015,9949093,60749,VCAP,ddi
20016,9840076,60749,VCAP,ddi
20017,6450551,60749,VCAP,ddi
20018,5494449,60749,VCAP,ddi
20019,5288382,60749,VCAP,ddi
20020,3062316,60749,VCAP,ddi
20021,3035714,60749,VCAP,ddi
20022,644241,60749,VCAP,ddi
20023,444795,60749,VCAP,ddi
20024,387447,60749,VCAP,ddi
20025,219104,60749,VCAP,ddi
20026,216326,60749,VCAP,ddi
20027,208908,60749,VCAP,ddi
20028,159324,60749,VCAP,ddi
20029,123631,60749,VCAP,ddi
20030,60699,60749,VCAP,ddi
20031,60198,60749,VCAP,ddi
20032,57469,60749,VCAP,ddi
20033,39562,60749,VCAP,ddi
20034,36462,60749,VCAP,ddi
20035,11683,60749,VCAP,ddi
20036,5453,60749,VCAP,ddi
20037,5426,60749,VCAP,ddi
20038,5394,60749,VCAP,ddi
20039,5311,60749,VCAP,ddi
20040,4211,60749,VCAP,ddi
20041,4091,60749,VCAP,ddi
20042,3902,60749,VCAP,ddi
20043,3690,60749,VCAP,ddi
20044,3385,60749,VCAP,ddi
20045,3363,60749,VCAP,ddi
20046,2708,60749,VCAP,ddi
20047,2662,60749,VCAP,ddi
20048,2478,60749,VCAP,ddi
20049,2187,60749,VCAP,ddi
20050,2141,60749,VCAP,ddi
20051,2123,60749,VCAP,ddi
20052,2094,60749,VCAP,ddi
20053,1673,60749,VCAP,ddi
20054,42611257,644241,VCAP,ddi
20055,24978538,644241,VCAP,ddi
20056,24964624,644241,VCAP,ddi
20057,23725625,644241,VCAP,ddi
20058,16722836,644241,VCAP,ddi
20059,11977753,644241,VCAP,ddi
20060,11626560,644241,VCAP,ddi
20061,11228183,644241,VCAP,ddi
20062,10127622,644241,VCAP,ddi
20063,10126189,644241,VCAP,ddi
20064,9826528,644241,VCAP,ddi
20065,6450551,644241,VCAP,ddi
20066,5494449,644241,VCAP,ddi
20067,3062316,644241,VCAP,ddi
20068,387447,644241,VCAP,ddi
20069,300471,644241,VCAP,ddi
20070,216326,644241,VCAP,ddi
20071,208908,644241,VCAP,ddi
20072,159324,644241,VCAP,ddi
20073,123631,644241,VCAP,ddi
20074,60749,644241,VCAP,ddi
20075,60699,644241,VCAP,ddi
20076,36462,644241,VCAP,ddi
20077,5426,644241,VCAP,ddi
20078,5394,644241,VCAP,ddi
20079,5311,644241,VCAP,ddi
20080,5212,644241,VCAP,ddi
20081,2478,644241,VCAP,ddi
20082,42611257,6450551,VCAP,ddi
20083,24978538,6450551,VCAP,ddi
20084,23725625,6450551,VCAP,ddi
20085,15547703,6450551,VCAP,ddi
20086,11977753,6450551,VCAP,ddi
20087,11626560,6450551,VCAP,ddi
20088,11351021,6450551,VCAP,ddi
20089,10127622,6450551,VCAP,ddi
20090,9911830,6450551,VCAP,ddi
20091,9826528,6450551,VCAP,ddi
20092,3062316,6450551,VCAP,ddi
20093,3035714,6450551,VCAP,ddi
20094,644241,6450551,VCAP,ddi
20095,387447,6450551,VCAP,ddi
20096,216326,6450551,VCAP,ddi
20097,208908,6450551,VCAP,ddi
20098,159324,6450551,VCAP,ddi
20099,123631,6450551,VCAP,ddi
20100,60749,6450551,VCAP,ddi
20101,5426,6450551,VCAP,ddi
20102,5394,6450551,VCAP,ddi
20103,5311,6450551,VCAP,ddi
20104,4211,6450551,VCAP,ddi
20105,3902,6450551,VCAP,ddi
20106,3385,6450551,VCAP,ddi
20107,2187,6450551,VCAP,ddi
20108,42611257,9826528,VCAP,ddi
20109,25195294,9826528,VCAP,ddi
20110,24978538,9826528,VCAP,ddi
20111,17754438,9826528,VCAP,ddi
20112,16736978,9826528,VCAP,ddi
20113,11626560,9826528,VCAP,ddi
20114,11524144,9826528,VCAP,ddi
20115,11228183,9826528,VCAP,ddi
20116,10127622,9826528,VCAP,ddi
20117,6450551,9826528,VCAP,ddi
20118,5284329,9826528,VCAP,ddi
20119,2726824,9826528,VCAP,ddi
20120,702558,9826528,VCAP,ddi
20121,644241,9826528,VCAP,ddi
20122,444795,9826528,VCAP,ddi
20123,159324,9826528,VCAP,ddi
20124,123631,9826528,VCAP,ddi
20125,25195294,11238147,VCAP,ddi
20126,23725625,11238147,VCAP,ddi
20127,2726824,11238147,VCAP,ddi
20128,25195294,2726824,VCAP,ddi
20129,23725625,2726824,VCAP,ddi
20130,11960529,2726824,VCAP,ddi
20131,11524144,2726824,VCAP,ddi
20132,11238147,2726824,VCAP,ddi
20133,9826528,2726824,VCAP,ddi
20134,5284329,2726824,VCAP,ddi
20135,444795,2726824,VCAP,ddi
20136,253078,2726824,VCAP,ddi
20137,1645,2726824,VCAP,ddi
20138,25195294,5284329,VCAP,ddi
20139,24775005,5284329,VCAP,ddi
20140,11524144,5284329,VCAP,ddi
20141,9826528,5284329,VCAP,ddi
20142,2726824,5284329,VCAP,ddi
20143,702558,5284329,VCAP,ddi
20144,444795,5284329,VCAP,ddi
20145,253078,5284329,VCAP,ddi
20146,25195294,39562,VCAP,ddi
20147,24978538,39562,VCAP,ddi
20148,11228183,39562,VCAP,ddi
20149,135411,39562,VCAP,ddi
20150,60749,39562,VCAP,ddi
20151,36462,39562,VCAP,ddi
20152,5394,39562,VCAP,ddi
20153,4788,39562,VCAP,ddi
20154,3385,39562,VCAP,ddi
20155,2708,39562,VCAP,ddi
20156,1345,39562,VCAP,ddi
20157,25154867,25021165,VCAP,ddi
20158,25021165,25154867,VCAP,ddi
20159,24978538,10126189,VCAP,ddi
20160,24964624,10126189,VCAP,ddi
20161,24748204,10126189,VCAP,ddi
20162,23725625,10126189,VCAP,ddi
20163,11455910,10126189,VCAP,ddi
20164,11228183,10126189,VCAP,ddi
20165,10127622,10126189,VCAP,ddi
20166,3062316,10126189,VCAP,ddi
20167,644241,10126189,VCAP,ddi
20168,387447,10126189,VCAP,ddi
20169,216326,10126189,VCAP,ddi
20170,208908,10126189,VCAP,ddi
20171,159324,10126189,VCAP,ddi
20172,60749,10126189,VCAP,ddi
20173,60699,10126189,VCAP,ddi
20174,36462,10126189,VCAP,ddi
20175,5426,10126189,VCAP,ddi
20176,24978538,2708,VCAP,ddi
20177,11228183,2708,VCAP,ddi
20178,3062316,2708,VCAP,ddi
20179,444795,2708,VCAP,ddi
20180,387447,2708,VCAP,ddi
20181,216326,2708,VCAP,ddi
20182,60749,2708,VCAP,ddi
20183,60699,2708,VCAP,ddi
20184,39562,2708,VCAP,ddi
20185,36462,2708,VCAP,ddi
20186,5453,2708,VCAP,ddi
20187,5426,2708,VCAP,ddi
20188,5394,2708,VCAP,ddi
20189,3690,2708,VCAP,ddi
20190,3385,2708,VCAP,ddi
20191,2719,2708,VCAP,ddi
20192,2478,2708,VCAP,ddi
20193,2123,2708,VCAP,ddi
20194,2094,2708,VCAP,ddi
20195,24978538,42611257,VCAP,ddi
20196,24964624,42611257,VCAP,ddi
20197,24775005,42611257,VCAP,ddi
20198,23725625,42611257,VCAP,ddi
20199,15951529,42611257,VCAP,ddi
20200,11977753,42611257,VCAP,ddi
20201,11960529,42611257,VCAP,ddi
20202,11626560,42611257,VCAP,ddi
20203,11455910,42611257,VCAP,ddi
20204,11228183,42611257,VCAP,ddi
20205,10127622,42611257,VCAP,ddi
20206,9826528,42611257,VCAP,ddi
20207,6450551,42611257,VCAP,ddi
20208,5288382,42611257,VCAP,ddi
20209,3062316,42611257,VCAP,ddi
20210,644241,42611257,VCAP,ddi
20211,444795,42611257,VCAP,ddi
20212,387447,42611257,VCAP,ddi
20213,300471,42611257,VCAP,ddi
20214,216326,42611257,VCAP,ddi
20215,208908,42611257,VCAP,ddi
20216,159324,42611257,VCAP,ddi
20217,123631,42611257,VCAP,ddi
20218,60749,42611257,VCAP,ddi
20219,60699,42611257,VCAP,ddi
20220,57469,42611257,VCAP,ddi
20221,36462,42611257,VCAP,ddi
20222,5426,42611257,VCAP,ddi
20223,5394,42611257,VCAP,ddi
20224,5311,42611257,VCAP,ddi
20225,4091,42611257,VCAP,ddi
20226,3385,42611257,VCAP,ddi
20227,2187,42611257,VCAP,ddi
20228,24964624,16736978,VCAP,ddi
20229,11977753,16736978,VCAP,ddi
20230,10127622,16736978,VCAP,ddi
20231,9911830,16736978,VCAP,ddi
20232,9826528,16736978,VCAP,ddi
20233,24964624,3902,VCAP,ddi
20234,24785538,3902,VCAP,ddi
20235,23725625,3902,VCAP,ddi
20236,11977753,3902,VCAP,ddi
20237,11960529,3902,VCAP,ddi
20238,11626560,3902,VCAP,ddi
20239,6450551,3902,VCAP,ddi
20240,3062316,3902,VCAP,ddi
20241,387447,3902,VCAP,ddi
20242,208908,3902,VCAP,ddi
20243,159324,3902,VCAP,ddi
20244,123631,3902,VCAP,ddi
20245,60749,3902,VCAP,ddi
20246,60699,3902,VCAP,ddi
20247,60198,3902,VCAP,ddi
20248,36462,3902,VCAP,ddi
20249,11683,3902,VCAP,ddi
20250,5394,3902,VCAP,ddi
20251,5311,3902,VCAP,ddi
20252,4091,3902,VCAP,ddi
20253,3690,3902,VCAP,ddi
20254,3397,3902,VCAP,ddi
20255,3385,3902,VCAP,ddi
20256,2662,3902,VCAP,ddi
20257,2187,3902,VCAP,ddi
20258,24964624,60198,VCAP,ddi
20259,24785538,60198,VCAP,ddi
20260,23725625,60198,VCAP,ddi
20261,15951529,60198,VCAP,ddi
20262,11977753,60198,VCAP,ddi
20263,11960529,60198,VCAP,ddi
20264,208908,60198,VCAP,ddi
20265,123631,60198,VCAP,ddi
20266,60749,60198,VCAP,ddi
20267,11683,60198,VCAP,ddi
20268,5394,60198,VCAP,ddi
20269,4091,60198,VCAP,ddi
20270,3902,60198,VCAP,ddi
20271,3385,60198,VCAP,ddi
20272,2662,60198,VCAP,ddi
20273,2187,60198,VCAP,ddi
20274,24775005,5081913,VCAP,ddi
20275,24748204,5494449,VCAP,ddi
20276,11977753,5494449,VCAP,ddi
20277,11364421,5494449,VCAP,ddi
20278,3062316,5494449,VCAP,ddi
20279,644241,5494449,VCAP,ddi
20280,387447,5494449,VCAP,ddi
20281,208908,5494449,VCAP,ddi
20282,123631,5494449,VCAP,ddi
20283,60749,5494449,VCAP,ddi
20284,36462,5494449,VCAP,ddi
20285,5311,5494449,VCAP,ddi
20286,23725625,11964036,VCAP,ddi
20287,11977753,11964036,VCAP,ddi
20288,36462,11964036,VCAP,ddi
20289,23725625,1645,VCAP,ddi
20290,11960529,1645,VCAP,ddi
20291,9840076,1645,VCAP,ddi
20292,2726824,1645,VCAP,ddi
20293,148198,1645,VCAP,ddi
20294,36462,1645,VCAP,ddi
20295,5394,1645,VCAP,ddi
20296,4114,1645,VCAP,ddi
20297,23725625,1673,VCAP,ddi
20298,11977753,1673,VCAP,ddi
20299,11960529,1673,VCAP,ddi
20300,11524144,1673,VCAP,ddi
20301,11228183,1673,VCAP,ddi
20302,9840076,1673,VCAP,ddi
20303,5288382,1673,VCAP,ddi
20304,2828334,1673,VCAP,ddi
20305,387447,1673,VCAP,ddi
20306,132449,1673,VCAP,ddi
20307,123631,1673,VCAP,ddi
20308,60749,1673,VCAP,ddi
20309,36462,1673,VCAP,ddi
20310,6758,1673,VCAP,ddi
20311,5394,1673,VCAP,ddi
20312,5311,1673,VCAP,ddi
20313,4091,1673,VCAP,ddi
20314,3385,1673,VCAP,ddi
20315,2719,1673,VCAP,ddi
20316,23725625,3035714,VCAP,ddi
20317,11351021,3035714,VCAP,ddi
20318,6450551,3035714,VCAP,ddi
20319,159324,3035714,VCAP,ddi
20320,60749,3035714,VCAP,ddi
20321,5394,3035714,VCAP,ddi
20322,23725625,9840076,VCAP,ddi
20323,11960529,9840076,VCAP,ddi
20324,60749,9840076,VCAP,ddi
20325,60699,9840076,VCAP,ddi
20326,5394,9840076,VCAP,ddi
20327,1673,9840076,VCAP,ddi
20328,1645,9840076,VCAP,ddi
20329,16736978,9911830,VCAP,ddi
20330,6450551,9911830,VCAP,ddi
20331,3062316,9911830,VCAP,ddi
20332,123631,9911830,VCAP,ddi
20333,16722836,2478,VCAP,ddi
20334,3062316,2478,VCAP,ddi
20335,644241,2478,VCAP,ddi
20336,444795,2478,VCAP,ddi
20337,387447,2478,VCAP,ddi
20338,216326,2478,VCAP,ddi
20339,123631,2478,VCAP,ddi
20340,60749,2478,VCAP,ddi
20341,60699,2478,VCAP,ddi
20342,36462,2478,VCAP,ddi
20343,5453,2478,VCAP,ddi
20344,5426,2478,VCAP,ddi
20345,5394,2478,VCAP,ddi
20346,3690,2478,VCAP,ddi
20347,3385,2478,VCAP,ddi
20348,2708,2478,VCAP,ddi
20349,2141,2478,VCAP,ddi
20350,2123,2478,VCAP,ddi
20351,2094,2478,VCAP,ddi
20352,15951529,3397,VCAP,ddi
20353,444795,3397,VCAP,ddi
20354,36462,3397,VCAP,ddi
20355,11683,3397,VCAP,ddi
20356,5743,3397,VCAP,ddi
20357,5426,3397,VCAP,ddi
20358,4211,3397,VCAP,ddi
20359,4201,3397,VCAP,ddi
20360,4091,3397,VCAP,ddi
20361,3902,3397,VCAP,ddi
20362,2187,3397,VCAP,ddi
20363,11977753,25195294,VCAP,ddi
20364,11524144,25195294,VCAP,ddi
20365,11238147,25195294,VCAP,ddi
20366,10127622,25195294,VCAP,ddi
20367,9826528,25195294,VCAP,ddi
20368,5284329,25195294,VCAP,ddi
20369,2726824,25195294,VCAP,ddi
20370,444795,25195294,VCAP,ddi
20371,60749,25195294,VCAP,ddi
20372,39562,25195294,VCAP,ddi
20373,11977753,2719,VCAP,ddi
20374,11524144,2719,VCAP,ddi
20375,11228183,2719,VCAP,ddi
20376,5288382,2719,VCAP,ddi
20377,3062316,2719,VCAP,ddi
20378,2828334,2719,VCAP,ddi
20379,444795,2719,VCAP,ddi
20380,387447,2719,VCAP,ddi
20381,123631,2719,VCAP,ddi
20382,57469,2719,VCAP,ddi
20383,54454,2719,VCAP,ddi
20384,36462,2719,VCAP,ddi
20385,26596,2719,VCAP,ddi
20386,6758,2719,VCAP,ddi
20387,5426,2719,VCAP,ddi
20388,5394,2719,VCAP,ddi
20389,5311,2719,VCAP,ddi
20390,4477,2719,VCAP,ddi
20391,4139,2719,VCAP,ddi
20392,4091,2719,VCAP,ddi
20393,3385,2719,VCAP,ddi
20394,2708,2719,VCAP,ddi
20395,2094,2719,VCAP,ddi
20396,1673,2719,VCAP,ddi
20397,11626560,17754438,VCAP,ddi
20398,9826528,17754438,VCAP,ddi
20399,123631,17754438,VCAP,ddi
20400,11626560,2662,VCAP,ddi
20401,10127622,2662,VCAP,ddi
20402,9949093,2662,VCAP,ddi
20403,5288382,2662,VCAP,ddi
20404,3062316,2662,VCAP,ddi
20405,444795,2662,VCAP,ddi
20406,387447,2662,VCAP,ddi
20407,219104,2662,VCAP,ddi
20408,216326,2662,VCAP,ddi
20409,208908,2662,VCAP,ddi
20410,159324,2662,VCAP,ddi
20411,135411,2662,VCAP,ddi
20412,123631,2662,VCAP,ddi
20413,60749,2662,VCAP,ddi
20414,60699,2662,VCAP,ddi
20415,60490,2662,VCAP,ddi
20416,60198,2662,VCAP,ddi
20417,57469,2662,VCAP,ddi
20418,54454,2662,VCAP,ddi
20419,36462,2662,VCAP,ddi
20420,11683,2662,VCAP,ddi
20421,5426,2662,VCAP,ddi
20422,5394,2662,VCAP,ddi
20423,5311,2662,VCAP,ddi
20424,5212,2662,VCAP,ddi
20425,4201,2662,VCAP,ddi
20426,4091,2662,VCAP,ddi
20427,3902,2662,VCAP,ddi
20428,3385,2662,VCAP,ddi
20429,2187,2662,VCAP,ddi
20430,2094,2662,VCAP,ddi
20431,1345,2662,VCAP,ddi
20432,11626560,9826308,VCAP,ddi
20433,11364421,9826308,VCAP,ddi
20434,300471,9826308,VCAP,ddi
20435,11524144,42623900,VCAP,ddi
20436,11524144,6758,VCAP,ddi
20437,5288382,6758,VCAP,ddi
20438,444795,6758,VCAP,ddi
20439,300471,6758,VCAP,ddi
20440,36462,6758,VCAP,ddi
20441,4139,6758,VCAP,ddi
20442,4091,6758,VCAP,ddi
20443,4055,6758,VCAP,ddi
20444,2719,6758,VCAP,ddi
20445,2094,6758,VCAP,ddi
20446,1673,6758,VCAP,ddi
20447,1345,6758,VCAP,ddi
20448,11455910,11213558,VCAP,ddi
20449,11364421,11351021,VCAP,ddi
20450,6450551,11351021,VCAP,ddi
20451,3035714,11351021,VCAP,ddi
20452,387447,11351021,VCAP,ddi
20453,216326,11351021,VCAP,ddi
20454,11228183,2828334,VCAP,ddi
20455,9903786,2828334,VCAP,ddi
20456,387447,2828334,VCAP,ddi
20457,36462,2828334,VCAP,ddi
20458,2719,2828334,VCAP,ddi
